title,gpt_label
Colleyville Heritage Principal Accused of Teaching Critical Race Theory Put On Paid Leave,<EDUCATIONAL PRACTITIONER>
Texas parents accused a Black principal of teaching critical race theory . The district has now suspended him,<IMPACTED ACTOR>
Here what Black students have to say about  critical race theory  bans,<IMPACTED ACTOR>
"North Bend School District delays mask , CRT vote",<EDUCATIONAL PRACTITIONER>
Letter : Thanks for sharing diverse opinions on Critical Race Theory,<NONE/OTHER>
Black Texas Principal Suspended Over  CRT  Accusations,<EDUCATIONAL PRACTITIONER>
Texas Principal Suspended After Being Accused of Promoting Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Black Texas Principal Suspended Over  Critical Race Theory  Accusations Recounts Being Forced To Hide Picture of Him Kissing His White Wife,<EDUCATIONAL PRACTITIONER>
Banks to Introduce Amendment to Ban Military from Promoting CRT,<POLITICAL INFLUENCER>
"Critical Race Theory Permeates North Carolina Schools , Task Force Says",<POLITICAL INFLUENCER>
Taking the Commie Out of the Military : Republicans Move to Ban CRT in Armed Forces,<POLITICAL INFLUENCER>
"School Board approves strategic roadmap as public grapples over CRT , equity",<POLITICAL INFLUENCER>
House takes final vote on critical race theory ban :: WRAL . com,<POLITICAL INFLUENCER>
GOP members file hundreds of amendments - including on Afghanistan and critical race theory - for defense bill markup,<POLITICAL INFLUENCER>
"House panel to debate Afghanistan , China and critical race theory during hearing on defense bill",<POLITICAL INFLUENCER>
13 concepts schools couldnt  promote  under NC anti - Critical Race Theory bill,<POLITICAL INFLUENCER>
Cheboygan Area Schools has no plans to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
GOP members file hundreds of amendments -- including on Afghanistan and critical race theory -- for defense bill markup,<POLITICAL INFLUENCER>
"Increased penalties for street racing , ban on critical race theory among Texa new laws",<POLITICAL INFLUENCER>
Critical Race Theory ban bill goes into effect,<POLITICAL INFLUENCER>
"Florida  critical race theory  debate remains in play , even during the school mask battle",<POLITICAL INFLUENCER>
Philly Suburb Schools Adopt Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Liberal Jewish Group  White Paper  Warns Critical Race Theory Fuels Growth of Anti - Semitism,<POLITICAL INFLUENCER>
The Gilmer Mirror - GOP s so called critical race theory bill advances as bill to restrict transgender student athletes stalls in House committee,<POLITICAL INFLUENCER>
GOP members file hundreds of amendments including on Afghanistan and critical race theory for defense bill markup,<POLITICAL INFLUENCER>
Bill to curb  Critical Race Theory  heads to NC governor,<POLITICAL INFLUENCER>
The Recorder - My Turn :  Views on critical race theory,<NONE/OTHER>
Conservatives Get Organized as Dems Push Critical Race Theory in Schools,<POLITICAL INFLUENCER>
Dems Reject Bank Effort to Ban CRT in the Military,<POLITICAL INFLUENCER>
Black Psychology Relationship With Critical Race Theory | Psychology Today United Kingdom,<NONE/OTHER>
Black Psychology Relationship With Critical Race Theory,<NONE/OTHER>
Rep . Jim Banks Introduces Amendment to Ban Teaching of CRT in Military,<POLITICAL INFLUENCER>
California School District Blocks Public Comments on CRT at Board Meetings,<EDUCATIONAL PRACTITIONER>
Explainer : What critical race theory is and is not,<NONE/OTHER>
This Texas high school principal was put on administrative leave after being accused of promoting critical race theory,<EDUCATIONAL PRACTITIONER>
"Nikole Hannah - Jones says her 1619 Freedom School in Iowa teaches Black history , not CRT",<EDUCATIONAL PRACTITIONER>
"Teacher quits over critical race theory , district backs curriculum",<EDUCATIONAL PRACTITIONER>
Verber : The CRT debate,<NONE/OTHER>
Critical Race Theory Doesnt Just Get Race Wrong : It Gets Redemption Wrong Too,<NONE/OTHER>
Critical race theory bans are popping up in schools . Here what Black students said about it . ,<IMPACTED ACTOR>
Ohio House bills look to block critical race theory in classrooms,<POLITICAL INFLUENCER>
CRT wont withstand critical debate,<NONE/OTHER>
John Spiropoulos and Moms For Liberty Take a Close Look At The Specific Material Being Used to Advance Critical Race Theory,<POLITICAL INFLUENCER>
Democrats Show They Dont Get How Critical Race Theory Hurts Military,<POLITICAL INFLUENCER>
Texas House passes a tougher bill aimed at keeping critical race theory out of schools,<POLITICAL INFLUENCER>
Critical race theory fight boils over at defense bill markup,<POLITICAL INFLUENCER>
GOP critical race theory amendments for defense bill voted down by Dem - led House Armed Services Committee,<POLITICAL INFLUENCER>
ONeil column : Anti - Critical Race Theory bill hurts the state,<POLITICAL INFLUENCER>
Critical race theory bill heads to North Carolina governor,<POLITICAL INFLUENCER>
Number of teachers pledging to teach Critical Race Theory in Queen Creek stagnates at one in week ending Aug . 07,<EDUCATIONAL PRACTITIONER>
Black Principal Suspended After Parents Label Him The  CRT Boogeyman  ,<EDUCATIONAL PRACTITIONER>
No new teachers in Bartlett sign pledge in week ending Aug . 07 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teachers in Vail sign pledge in week ending Aug . 07 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Number of teachers pledging to teach Critical Race Theory in Bluffton stagnates at three in week ending Aug . 07,<EDUCATIONAL PRACTITIONER>
NC legislature passes anti - Critical Race Theory bill,<POLITICAL INFLUENCER>
Defense Bill Sparks Critical Race Theory Debate,<POLITICAL INFLUENCER>
Claims about critical race theory in schools baseless,<NONE/OTHER>
"Teaching race doesnt mean teaching critical race theory , activists say",<POLITICAL INFLUENCER>
Letter : Time to confront Critical Race Theory locally,<POLITICAL INFLUENCER>
Leon Bibb : Perspective on Critical Race Theory,<NONE/OTHER>
What North Carolina parents needs to know about critical race theory - Carolina Journal,<IMPACTED ACTOR>
Critical race theory bans are popping up in states . Here what Black students said about it . ,<IMPACTED ACTOR>
Democrats Just Revealed They Dont Understand How Critical Race Theory Threatens Our Military,<POLITICAL INFLUENCER>
Dems Just Revealed Theyre Clueless About How CRT Threatens Our Military,<POLITICAL INFLUENCER>
House Democrats Defend Teaching Critical Race Theory in the Military,<POLITICAL INFLUENCER>
LETTER : CRT is Marxist ideology,<NONE/OTHER>
House Democrats Vote Down Rep . Jim Bank Amendment to Ban CRT in the Military,<POLITICAL INFLUENCER>
Critical race theory bans in schools are making teaching harder,<POLITICAL INFLUENCER>
ASU academics work to dispel critical race theory myths,<EDUCATIONAL PRACTITIONER>
"Republican Congressman Says Biden Obsession with  Poisonous , Racist  CRT is Military Distraction",<POLITICAL INFLUENCER>
District 287 uses Critical Race Theory to guide its school equity policies,<EDUCATIONAL PRACTITIONER>
1 new teacher in Bloomingdale pledges to teach controversial Critical Race Theory in week ending Aug . 07,<EDUCATIONAL PRACTITIONER>
"Talk Business on KASU : Democratic hopefuls for governor dissect school closures , Critical Race Theory",<POLITICAL INFLUENCER>
"Talk Business on KASU : Democratic hopefuls for governor dissect school closures , Critical Race Theo",<POLITICAL INFLUENCER>
Surge in Antisemitism Linked to Spread of Critical Race Theory – Ricochet,<NONE/OTHER>
Surge in Antisemitism Linked to Spread of Critical Race Theory,<NONE/OTHER>
Letter : Critical race theory is a defeatist concept,<NONE/OTHER>
"Reader Forum Part 2 , Sept . 4 , 2021 : Fears over critical race theory in schools are real",<IMPACTED ACTOR>
Letters : Opposing viewpoints can exist side by side ; Overly critical of race theory,<IMPACTED ACTOR>
"As Texas passes bill to prevent  Critical Race Theory , San Antonio teachers say it not being taught",<POLITICAL INFLUENCER>
"Republican Glenn Youngkin seeks teacher raises , ban on  critical race theory  in plan for Virginia K - 12 schools",<POLITICAL INFLUENCER>
Group inspired by Trump 1776 Commission launches  Patriotic  campaign to combat CRT,<POLITICAL INFLUENCER>
Number of teachers pledging to teach Critical Race Theory in Downers Grove stagnates at two in week ending Aug . 07,<EDUCATIONAL PRACTITIONER>
Letter to the editor : Ban teaching of critical race theory,<IMPACTED ACTOR>
Guest column : Find out where school board candidates stand on CRT,<POLITICAL INFLUENCER>
Critical race theory : there is nothing to fear,<NONE/OTHER>
"Milwaukee educators , activists launch campaign  Teach the Truth  in support of Critical Race Theory",<EDUCATIONAL PRACTITIONER>
Critical race theory ban proposed in NY,<POLITICAL INFLUENCER>
Opinion : Critical Race Theory and education for justice in the Poconos,<NONE/OTHER>
Letter to the Observer : Critical Race Theory being peddled to educators,<EDUCATIONAL PRACTITIONER>
  Critical race theory  not in Bernardsville curriculum,<EDUCATIONAL PRACTITIONER>
This Ninth Grade Class Shows Critical Race Theory Has A Place In Schools,<EDUCATIONAL PRACTITIONER>
No new teacher in Lisle sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Wood Dale sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Bartlett sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Black Canyon City sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Downers Grove sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Roselle sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Glen Ellyn sign pledge on Sep . 4 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Critical Race Theory : The Right New Manic Proxy War and the Anchorage Group Fighting Back,<POLITICAL INFLUENCER>
"New Black and Hispanic history courses can flourish in Texas , despite the controversy over CRT",<EDUCATIONAL PRACTITIONER>
Two Glen Ellyn teachers pledge to teach Critical Race Theory despite controversy by August,<EDUCATIONAL PRACTITIONER>
"Bobby Harrison : First , it was Common Core . Now , critical race theory is the  biggest threat  to Mississippi schools",<POLITICAL INFLUENCER>
Proving the theory that race isnt critical | Washington Examiner,<NONE/OTHER>
Critical race theory and the new  massive resistance  ,<NONE/OTHER>
Wilson School Board hears arguments to ban critical race theory from curriculum,<POLITICAL INFLUENCER>
Wilson board hears arguments to ban critical race theory,<POLITICAL INFLUENCER>
"Mask mandates , CRT in schools  makes no sense : Ben Carson",<POLITICAL INFLUENCER>
"Finding a Remedy for the CRT Pandemic Critical race theory is spreading rapidly , but there are countermeasures in progress . By Larry Sand",<POLITICAL INFLUENCER>
Larry Elder says he would support legislation banning critical race theory in schools,<POLITICAL INFLUENCER>
"Donovan Mitchell didnt  understand  Utah critical race theory resolution , Utah Senate president says",<POLITICAL INFLUENCER>
Questionable Curriculum : Why You Should Be Concerned About ICS Promoting CRT In Your Schools,<EDUCATIONAL PRACTITIONER>
No new teacher in Lisle sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Bartlett sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Wood Dale sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Downers Grove sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Larry Elder Argues That Slave Owners Should Get Reparations ; California Should End Critical Race Theory,<POLITICAL INFLUENCER>
No new teacher in Roselle sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
  Critical race theory  not in Bernards Township curriculum,<EDUCATIONAL PRACTITIONER>
No new teacher in Glen Ellyn sign pledge on Sep . 6 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
North Carolina Witch Hunt Over Critical Race Theory,<POLITICAL INFLUENCER>
Letter to the editor : What is CRT ? ,<NONE/OTHER>
"Speakers , panelists rail against critical race theory , mask policies at Save Our Schools rally",<POLITICAL INFLUENCER>
Larry Elder open to banning critical race theory from public schools if he wins California recall election -- Puppet Masters -- Sott . net,<POLITICAL INFLUENCER>
Donovan Mitchell was crucial in derailing plans to ban critical race theory in Utah,<POLITICAL INFLUENCER>
Why  Change from a Society That Is Working Beautifully ?: Ben Carson Challenges Mask - Wearing In Schools and Critical Race Theory,<POLITICAL INFLUENCER>
Pitt Association of Educators president questions school board about critical race theory,<EDUCATIONAL PRACTITIONER>
Army Chief : Were Not Pushing Critical Race Theory,<POLITICAL INFLUENCER>
They know that critical race theory is deeply unpopular … – Investment Watch,<NONE/OTHER>
Larry Elder Supports Banning Critical Race Theory in Schools,<POLITICAL INFLUENCER>
  Strange Timing : Chris Rufo Unverified after Starting Big Tech Critical Race Theory Research,<POLITICAL INFLUENCER>
"PENNCREST CRT policy up for first reading , though may change",<EDUCATIONAL PRACTITIONER>
Rantz : Unvaccinated parents barred from their kid schools as teachers push CRT,<EDUCATIONAL PRACTITIONER>
Letter to the editor : Critical race theory should go further,<NONE/OTHER>
One new teacher in Villa Park pledges to teach controversial Critical Race Theory on Sep . 7,<EDUCATIONAL PRACTITIONER>
No new teacher in Bartlett sign pledge on Sep . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Lisle sign pledge on Sep . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Nikole Hannah - Jones schools a teacher The godmother of 1619 - ism takes on the anti - CRT movement Peter Wood,<POLITICAL INFLUENCER>
No new teacher in Downers Grove sign pledge on Sep . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
SCSD3 moves forward without mask requirement ; board OK CRT resolutions | Local News,<EDUCATIONAL PRACTITIONER>
No new teacher in Roselle sign pledge on Sep . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
No new teacher in Glen Ellyn sign pledge on Sep . 7 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Critical Race Theory 2 : Why We Need It & How It Impacts You - Santa Monica Daily Press,<NONE/OTHER>
"Critical race theory in schools is firmly politicized , poll finds",<POLITICAL INFLUENCER>
U . S . Conference of Mayors Adopts Resolution in Support of K - 12 Critical Race Theory,<POLITICAL INFLUENCER>
